2026-09-16T11:18:13;12;188
2026-09-16T11:23:38;12;188
2026-09-16T11:29:35;12;188
2026-09-17T06:00:03;12;196
2026-09-18T06:00:04;12;198
2026-09-19T06:00:03;12;199
2026-09-20T06:00:03;12;201
2026-09-21T06:00:04;12;204
2026-09-22T13:00:03;12;205
2026-09-23T13:00:03;12;205
2026-09-24T06:00:02;12;207
2026-09-25T06:00:03;12;218
